id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
782,"Inis Strategic","Inis Strategic opens like a classic Deck Building game, then quickly reveals Tile Laying layers that reward long-form table memory. Campaign logs track table history, so failed gambits still unlock content; expect up to 9 relic-style upgrades that alter scoring priorities. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Campaign|Tile Laying|Engine Building|Miniatures","Deck Building",65.10,2,8,56,"Indigo Forge","Elliot Mercer",2012,/images/fixtures/game_0782.png,2025-11-13T01:42:24+00:00,2026-03-26T10:29:41+00:00,"-0.0806,0.6661,0.482,-0.1902,0.6287,-0.7973,0.4568,-0.3569"
783,"Silos under Campaign","Part campaign and part systems puzzle, Silos under Campaign asks 2–3 players players to master Party priorities under attritional pressure. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. Because scoring vectors drift over time, tables that over-specialize early often get punished once Engine Building effects begin stacking. Few designs blend Party and Engine Building this smoothly while remaining approachable across varied player counts.",,"Engine Building|Campaign|Legacy",Party,23.91,1,7,51,"Nimbus Games","Elliot Mercer",2013,/images/fixtures/game_0783.png,2025-07-01T01:42:17+00:00,2026-03-26T10:29:41+00:00,"-0.4719,-0.2195,-0.8812,0.6404,-0.9209,0.2022,-0.686,0.2148"
784,"Cosmic Voyage","Built around Thematic systems, Cosmic Voyage pushes Campaign choices across 13 linked sessions and rewards tables that enjoy merchant drama. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 5 relic-style upgrades that alter scoring priorities. Only adaptable crews master Cosmic Voyage, where legacy stickers permanently buff underused strategies and long-term planning matter as much as tactical brilliance.",,Cards|Campaign|Dice,Thematic,48.30,1,10,108,"Indigo Forge","Lena Ortiz",1998,/images/fixtures/game_0784.png,2025-04-13T10:09:22+00:00,2026-03-26T10:29:41+00:00,"0.9886,-0.54,-0.3667,0.7638,0.8357,0.7545,0.0953,0.2588"
785,"Ego under Peacocks","Ego under Peacocks blends Co-op structure with Campaign chaos, delivering 124-minute arcs where every decision compounds into later chapters. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Core turns revolve around initiative bidding: commit actions, resolve conflicts, then pivot as event decks introduce 9 escalating complications. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. Win or lose, Ego under Peacocks tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,Solo|Campaign,Co-op,29.11,4,6,57,"Indigo Forge","Marcus Thorne",2012,/images/fixtures/game_0785.png,2025-06-19T00:11:29+00:00,2026-03-26T10:29:41+00:00,"0.927,-0.3165,-0.6564,0.9194,-0.5928,0.9597,0.3874,0.129"
786,"Negotiation Labyrinth","Designed for expert optimization tables, Negotiation Labyrinth channels guild conspiracies into a ruleset that stays readable while outcomes stay unpredictable. A standout mechanic tied to Legacy means even safe plans can collapse if opponents read your tempo one round ahead. Core turns revolve around real-time bursts: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. Few designs blend Party and Legacy this smoothly while remaining approachable across varied player counts.",,Solo|Legacy|Campaign,Party,52.35,1,6,46,"Clockwork Labs","Nico Valdez",2016,/images/fixtures/game_0786.png,2025-09-05T14:52:16+00:00,2026-03-26T10:29:41+00:00,"-0.696,-0.4283,0.5019,0.3885,-0.582,-0.6691,0.4412,0.4916"
787,"Bazaar of Observatory","Bazaar of Observatory is a campaign-first Deck Building title for 2–3 players that leans into Solo, Miniatures and Tile Laying and simultaneous planning play. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. By mid-campaign, 5 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Solo|Miniatures|Tile Laying","Deck Building",22.40,2,9,56,"Indigo Forge","Marcus Thorne",2014,/images/fixtures/game_0787.png,2025-11-08T15:13:09+00:00,2026-03-26T10:29:41+00:00,"-0.1184,-0.3619,0.0815,-0.2549,0.7389,0.1054,-0.4573,0.9402"
788,"Azul for Guild","Azul for Guild opens like a classic Deck Building game, then quickly reveals Campaign layers that reward long-form table memory. Campaign logs track table history, so failed gambits still unlock content; expect up to 9 relic-style upgrades that alter scoring priorities. Few designs blend Deck Building and Campaign this smoothly while remaining approachable across varied player counts.",,"Campaign|Dice|Tile Laying","Deck Building",21.62,4,8,156,"Clockwork Labs","Marcus Thorne",1996,/images/fixtures/game_0788.png,2025-11-27T04:28:36+00:00,2026-03-26T10:29:41+00:00,"-0.605,0.0885,0.9501,0.6474,-0.8239,-0.6443,0.1612,-0.5914"
789,"Inis: Nebula","Inis: Nebula blends Party structure with Engine Building chaos, delivering 41-minute arcs where every decision compounds into later chapters. Its Party framework encourages risky pivots, especially once table politics reshape priorities. Campaign logs track table history, so failed gambits still unlock content; expect up to 5 relic-style upgrades that alter scoring priorities. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Win or lose, Inis: Nebula tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Dice|Engine Building|Miniatures",Party,20.20,2,6,38,"Clockwork Labs","Nico Valdez",2002,/images/fixtures/game_0789.png,2026-02-22T16:27:05+00:00,2026-03-26T10:29:41+00:00,"0.2985,-0.9904,0.3272,0.1267,-0.0932,0.1819,-0.274,0.1645"
790,"Whispering Crown","Whispering Crown frames mythic restoration as a living sandbox: each scenario escalates pressure while 2–3 players teams improvise around shifting incentives. Because scoring vectors drift over time, tables that over-specialize early often get punished once Solo effects begin stacking. Map states remain highly legible despite scale; by late game, up to 27 tiles and layered markers support deep positional planning. Expect repeat plays to diverge quickly: opening lines may look familiar, but midgame states rarely resolve the same way twice.",,"Engine Building|Tile Laying|Solo|Cards",Abstract,41.30,2,9,31,"Indigo Forge","Nico Valdez",1992,/images/fixtures/game_0790.png,2025-05-24T03:51:55+00:00,2026-03-26T10:29:41+00:00,"0.9413,-0.3435,-0.6224,0.0452,0.0111,0.9125,-0.0817,-0.585"
791,"Trailblazers Legendary","Designed for brain-burner tables, Trailblazers Legendary channels frontier diplomacy into a ruleset that stays readable while outcomes stay unpredictable. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Your group manages risk-loaded economies while chasing milestone bonuses; by chapter 4 the board can contain over 15 modular tiles. Few designs blend Family and Solo this smoothly while remaining approachable across varied player counts.",,Campaign|Cards|Solo,Family,61.87,4,8,147,"Clockwork Labs","Marcus Thorne",1995,/images/fixtures/game_0791.png,2025-08-18T23:31:45+00:00,2026-03-26T10:29:41+00:00,"0.741,0.3748,0.4146,0.0656,0.7709,0.443,0.3292,0.4559"
792,"Azul of Conclave","Azul of Conclave frames city-building tension as a living sandbox: each scenario escalates pressure while 1–7 players teams improvise around shifting incentives. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 27 tiles and layered markers support deep positional planning. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Few designs blend Strategy and Dice this smoothly while remaining approachable across varied player counts.",,"Campaign|Dice|Legacy|Engine Building",Strategy,60.21,1,6,36,"Arcana Works","Soraya Kline",2010,/images/fixtures/game_0792.png,2025-10-29T20:35:32+00:00,2026-03-26T10:29:41+00:00,"-0.3554,-0.977,0.3973,0.3484,0.6999,0.8987,-0.9161,0.5462"
793,"My City: Gang of Dice","Built around Deck Building systems, My City: Gang of Dice pushes Tile Laying choices across 7 linked sessions and rewards tables that enjoy merchant drama. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 9 new scoring hooks reshape optimal lines. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Few designs blend Deck Building and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Cards|Tile Laying|Dice","Deck Building",29.32,2,10,150,"Indigo Forge","Marcus Thorne",2008,/images/fixtures/game_0793.png,2025-04-27T09:22:38+00:00,2026-03-26T10:29:41+00:00,"-0.4753,-0.5741,0.6568,0.3624,-0.8732,-0.8801,0.3492,0.1642"
794,"Wily Comet","At its core, Wily Comet is a Thematic design where Cards, Tile Laying, Dice and Engine Building mechanisms collide with real-time bursts pacing for 1–5 players groups. Your group manages swingy economies while chasing milestone bonuses; by chapter 7 the board can contain over 15 modular tiles. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Cards|Tile Laying|Dice|Engine Building",Thematic,40.36,4,7,163,"Arcana Works","Soraya Kline",1993,/images/fixtures/game_0794.png,2025-07-28T13:41:42+00:00,2026-03-26T10:29:41+00:00,"0.2706,-0.0781,-0.5999,-0.1527,0.0932,-0.8254,-0.3812,0.6219"
795,"Stressful Trails","Designed for campaign-first tables, Stressful Trails channels mythic restoration into a ruleset that stays readable while outcomes stay unpredictable. Mission cadence alternates between tactical crunch and narrative resolution, preventing decision fatigue while preserving competitive tension. Round structure forces meaningful tradeoffs between tempo and efficiency; over 4 chapters, even small resource leaks become strategic liabilities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Engine Building|Tile Laying",Family,86.30,2,6,135,"Arcana Works","Elliot Mercer",2024,/images/fixtures/game_0795.png,2025-08-17T22:29:30+00:00,2026-03-26T10:29:41+00:00,"0.0224,0.8488,-0.1373,-0.3549,-0.295,0.198,0.1181,-0.809"
796,"Azul: Observatory","Azul: Observatory opens like a classic Strategy game, then quickly reveals Legacy layers that reward long-form table memory. Its Strategy framework encourages risky pivots, especially once table politics reshape priorities. Economy rails are intentionally unstable: once players trigger threshold events, 5 new scoring hooks reshape optimal lines. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Legacy|Dice|Engine Building",Strategy,21.49,3,5,115,"Arcana Works","Soraya Kline",2001,/images/fixtures/game_0796.png,2025-04-12T17:18:45+00:00,2026-03-26T10:29:41+00:00,"-0.9488,0.144,0.0119,-0.6132,-0.9252,-0.4361,-0.0814,0.8377"
797,"Ra: Campaign","Built around Co-op systems, Ra: Campaign pushes Miniatures choices across 4 linked sessions and rewards tables that enjoy mythic restoration. Negotiation matters more than it first appears; temporary coalitions routinely form, fracture, and reform inside a single chapter. Campaign logs track table history, so failed gambits still unlock content; expect up to 3 relic-style upgrades that alter scoring priorities. If your table likes post-game debriefs, Ra: Campaign will spark them—nearly every finale feels earned, messy, and memorable.",,Dice|Miniatures,Co-op,78.13,1,9,56,"Nimbus Games","Lena Ortiz",1990,/images/fixtures/game_0797.png,2025-05-21T07:22:32+00:00,2026-03-26T10:29:41+00:00,"0.9166,-0.0149,-0.0968,0.0795,-0.1227,-0.0156,0.925,-0.842"
