id,title,description,image_prompt,tags,categories,price,player_count_min,player_count_max,play_time_minutes,publisher,designer,release_year,image_url,created_at,updated_at,description_vector
631,"Dynasty against Expedition","Built around Family systems, Dynasty against Expedition pushes Engine Building choices across 12 linked sessions and rewards tables that enjoy city-building tension. Its Family framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 10 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Legacy|Solo|Engine Building",Family,32.17,1,7,66,"Indigo Forge","Soraya Kline",2012,/images/fixtures/game_0631.png,2025-12-21T17:16:04+00:00,2026-03-25T06:22:59+00:00,"0.5534,0.8799,-0.6202,-0.0634,0.0049,0.5636,0.3913,-0.7146"
632,"Ichor: Ichor","Ichor: Ichor is a expert optimization Family title for 1–4 players that leans into Tile Laying, Solo, Engine Building and Campaign and sequential tactical turns play. Its Family framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 134 minutes where adaptation beats scripted play. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Few designs blend Family and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Tile Laying|Solo|Engine Building|Campaign",Family,79.73,2,6,115,"Nimbus Games","Elliot Mercer",2013,/images/fixtures/game_0632.png,2026-01-09T12:32:20+00:00,2026-03-25T06:22:59+00:00,"0.5413,-0.0516,0.4773,0.9405,-0.2167,-0.1624,-0.2281,-0.1639"
633,"Hidden Inis","Hidden Inis blends Party structure with Solo chaos, delivering 161-minute arcs where every decision compounds into later chapters. Because scoring vectors drift over time, tables that over-specialize early often get punished once Solo effects begin stacking. Map states remain highly legible despite scale; by late game, up to 23 tiles and layered markers support deep positional planning. If your group values depth with momentum, this one delivers a rare mix of sharp tactical play and evolving campaign texture.",,Solo|Cards,Party,35.36,1,10,76,"Silver Oak Studio","Elliot Mercer",2008,/images/fixtures/game_0633.png,2025-10-02T01:08:59+00:00,2026-03-25T06:22:59+00:00,"0.2127,0.6805,0.9499,-0.3338,0.6594,-0.3902,-0.9984,-0.9753"
634,"Sunken Inis","At its core, Sunken Inis is a Party design where Tile Laying, Miniatures and Solo mechanisms collide with simultaneous planning pacing for 1–6 players groups. Action windows stay short, but consequence chains run long, especially in sessions around 113 minutes where adaptation beats scripted play. Veteran groups report that Sunken Inis shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,"Tile Laying|Miniatures|Solo",Party,82.34,2,8,58,"Nimbus Games","Akira Flynn",1995,/images/fixtures/game_0634.png,2026-01-06T14:35:05+00:00,2026-03-25T06:22:59+00:00,"-0.4026,-0.2281,-0.3426,0.6416,0.3704,-0.0013,-0.3328,0.8149"
635,"Tatari Clever","Tatari Clever blends Abstract structure with Tile Laying chaos, delivering 84-minute arcs where every decision compounds into later chapters. Round structure forces meaningful tradeoffs between tempo and efficiency; over 6 chapters, even small resource leaks become strategic liabilities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Dice|Tile Laying",Abstract,66.67,3,7,168,"Nimbus Games","Soraya Kline",2013,/images/fixtures/game_0635.png,2026-01-22T23:45:44+00:00,2026-03-25T06:22:59+00:00,"-0.3604,-0.142,0.4744,0.2369,-0.3612,-0.5827,-0.7155,-0.6255"
636,"Dynasty beyond Protocol","Dynasty beyond Protocol is a campaign-first Party title for 1–7 players that leans into Engine Building, Campaign and Miniatures and programmed actions play. A standout mechanic tied to Miniatures means even safe plans can collapse if opponents read your tempo one round ahead. Map states remain highly legible despite scale; by late game, up to 19 tiles and layered markers support deep positional planning. If your table likes post-game debriefs, Dynasty beyond Protocol will spark them—nearly every finale feels earned, messy, and memorable.",,"Engine Building|Campaign|Miniatures",Party,72.69,3,10,179,"Nimbus Games","Marcus Thorne",2015,/images/fixtures/game_0636.png,2025-07-27T14:20:21+00:00,2026-03-25T06:22:59+00:00,"0.9372,0.4918,-0.0114,0.3766,0.4981,-0.6707,-0.8186,-0.7032"
637,"Inis beyond Monolith","Built around Party systems, Inis beyond Monolith pushes Campaign choices across 12 linked sessions and rewards tables that enjoy frontier diplomacy. Core turns revolve around sequential tactical turns: commit actions, resolve conflicts, then pivot as event decks introduce 7 escalating complications. If your table likes post-game debriefs, Inis beyond Monolith will spark them—nearly every finale feels earned, messy, and memorable.",,Dice|Solo|Campaign,Party,88.58,1,10,66,"Nimbus Games","Lena Ortiz",2003,/images/fixtures/game_0637.png,2025-04-24T05:51:08+00:00,2026-03-25T06:22:59+00:00,"0.4306,0.1663,-0.4037,0.0432,0.9951,-0.619,-0.5837,-0.3295"
638,"Captivating Ego","Captivating Ego opens like a classic Co-op game, then quickly reveals Tile Laying layers that reward long-form table memory. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Map states remain highly legible despite scale; by late game, up to 22 tiles and layered markers support deep positional planning. If your table likes post-game debriefs, Captivating Ego will spark them—nearly every finale feels earned, messy, and memorable.",,"Campaign|Engine Building|Dice|Tile Laying",Co-op,70.26,3,9,167,"Arcana Works","Soraya Kline",2013,/images/fixtures/game_0638.png,2025-04-24T17:16:24+00:00,2026-03-25T06:22:59+00:00,"-0.2224,0.224,-0.859,0.0929,-0.8454,-0.8136,-0.5773,0.3107"
639,"Forge for Nana","Built around Family systems, Forge for Nana pushes Legacy choices across 14 linked sessions and rewards tables that enjoy mythic restoration. By mid-campaign, 8 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. If your table likes post-game debriefs, Forge for Nana will spark them—nearly every finale feels earned, messy, and memorable.",,Legacy|Campaign,Family,49.97,4,7,175,"Clockwork Labs","Akira Flynn",2023,/images/fixtures/game_0639.png,2026-02-20T09:05:50+00:00,2026-03-25T06:22:59+00:00,"-0.6864,0.2486,0.7969,0.1035,0.4904,0.23,-0.341,0.5401"
640,"Scout Mystic","Built around Co-op systems, Scout Mystic pushes Dice choices across 14 linked sessions and rewards tables that enjoy mythic restoration. Its Co-op framework encourages risky pivots, especially once table politics reshape priorities. Map states remain highly legible despite scale; by late game, up to 14 tiles and layered markers support deep positional planning. Rule overhead stays modest thanks to consistent icon grammar, even while strategic depth rises sharply after the first two plays. Few designs blend Co-op and Dice this smoothly while remaining approachable across varied player counts.",,"Campaign|Cards|Engine Building|Dice",Co-op,81.27,1,6,144,"Silver Oak Studio","Marcus Thorne",2024,/images/fixtures/game_0640.png,2025-06-24T23:42:41+00:00,2026-03-25T06:22:59+00:00,"0.5315,0.235,-0.065,0.3764,0.8041,0.0629,0.4197,-0.7065"
641,"Ra Celtic","At its core, Ra Celtic is a Deck Building design where Engine Building and Legacy mechanisms collide with programmed actions pacing for 2–3 players groups. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. By mid-campaign, 4 relic slots and rotating objectives create dense interaction where denial play is as valuable as raw points. Hidden information is sparse but impactful, creating tense reveals that reward inference rather than guesswork. Win or lose, Ra Celtic tends to produce table stories that reference specific gambits and betrayals for weeks afterward.",,"Engine Building|Legacy","Deck Building",88.95,1,5,76,"Clockwork Labs","Lena Ortiz",1990,/images/fixtures/game_0641.png,2026-03-23T22:39:04+00:00,2026-03-25T06:22:59+00:00,"0.561,0.4209,-0.4641,-0.4986,-0.9673,-0.4738,0.7385,-0.1799"
642,"My City: Concord","Part campaign and part systems puzzle, My City: Concord asks 2–5 players players to master Thematic priorities under predictable pressure. Campaign logs track table history, so failed gambits still unlock content; expect up to 8 relic-style upgrades that alter scoring priorities. Few designs blend Thematic and Tile Laying this smoothly while remaining approachable across varied player counts.",,"Tile Laying|Campaign|Dice",Thematic,23.43,4,8,158,"Indigo Forge","Elliot Mercer",2011,/images/fixtures/game_0642.png,2025-08-27T19:17:55+00:00,2026-03-25T06:22:59+00:00,"-0.4897,0.3377,-0.9437,0.5848,-0.2585,0.158,0.6009,-0.2183"
643,"Trailblazers Asymmetric","Trailblazers Asymmetric blends Thematic structure with Engine Building chaos, delivering 89-minute arcs where every decision compounds into later chapters. Its Thematic framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 89 minutes where adaptation beats scripted play. Scenario goals favor adaptive teams: one mission asks for diplomatic efficiency, the next demands aggressive engine conversion under time pressure. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Engine Building|Miniatures|Legacy",Thematic,51.57,3,9,64,"Clockwork Labs","Nico Valdez",1991,/images/fixtures/game_0643.png,2025-04-15T09:39:02+00:00,2026-03-25T06:22:59+00:00,"-0.785,-0.3563,0.8976,-0.1019,-0.8662,-0.0712,0.202,-0.5093"
644,"Echoes for Odyssey","Designed for expert optimization tables, Echoes for Odyssey channels merchant drama into a ruleset that stays readable while outcomes stay unpredictable. Its Abstract framework encourages risky pivots, especially once table politics reshape priorities. Action windows stay short, but consequence chains run long, especially in sessions around 175 minutes where adaptation beats scripted play. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Veteran groups report that Echoes for Odyssey shines brightest after a few sessions, once subtle timing windows and bluff cues become legible.",,Solo|Dice|Legacy,Abstract,87.11,4,6,165,"Silver Oak Studio","Marcus Thorne",1991,/images/fixtures/game_0644.png,2025-08-31T02:35:39+00:00,2026-03-25T06:22:59+00:00,"-0.3115,-0.1487,0.6124,0.6495,0.4025,0.4478,0.7835,-0.6876"
645,"Zoo Vadis Verdant","Zoo Vadis Verdant frames arcane rivalry as a living sandbox: each scenario escalates pressure while 1–3 players teams improvise around shifting incentives. Component design supports readability at scale: icon-first cards, layered reference boards, and phase reminders keep late-game turns moving. Round structure forces meaningful tradeoffs between tempo and efficiency; over 7 chapters, even small resource leaks become strategic liabilities. The late game stays dramatic without becoming random, making each finale feel like the natural consequence of earlier risks.",,"Cards|Tile Laying",Co-op,81.45,4,8,61,"Silver Oak Studio","Lena Ortiz",1996,/images/fixtures/game_0645.png,2025-10-15T00:19:50+00:00,2026-03-25T06:22:59+00:00,"0.171,0.0286,0.0039,0.8669,0.1144,0.6974,-0.036,0.9745"
646,"Stressful Championship","Stressful Championship opens like a classic Deck Building game, then quickly reveals Tile Laying layers that reward long-form table memory. Its Deck Building framework encourages risky pivots, especially once table politics reshape priorities. Round structure forces meaningful tradeoffs between tempo and efficiency; over 5 chapters, even small resource leaks become strategic liabilities. Because scoring vectors drift over time, tables that over-specialize early often get punished once Tile Laying effects begin stacking. Only adaptable crews master Stressful Championship, where a reputation system unlocks asymmetric late-game powers and long-term planning matter as much as tactical brilliance.",,"Dice|Miniatures|Tile Laying","Deck Building",30.78,3,10,61,"Nimbus Games","Marcus Thorne",1999,/images/fixtures/game_0646.png,2025-04-29T04:03:13+00:00,2026-03-25T06:22:59+00:00,"0.4229,-0.4568,-0.68,0.9807,-0.2189,0.0281,0.2418,-0.0853"
